パス名,モジュール名,種類,総ステップ数,実ステップ数,コメント[％]
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNGraphicsContext.cpp","Void SNGraphicsContext::CreateBitmapFromDIB",cpp,35,25,12.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNGraphicsContext.cpp","Void SNGraphicsContext::CreateColorMatrix",cpp,15,9,14.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNGraphicsContext.h","モジュール外",h,63,30,19.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNScaling.cpp","モジュール外",cpp,4,3,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNScaling.cpp","Void SNScaling::LetterBox",cpp,29,18,13.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNScaling.cpp","Void SNScaling::Fit",cpp,29,18,12.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNScaling.cpp","Void SNScaling::FitV",cpp,19,14,3.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNScaling.cpp","Void SNScaling::FitH",cpp,18,14,3.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Component\SNScaling.h","モジュール外",h,15,10,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNBMCharTable.h","モジュール外",h,28,23,2.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNBMCharTable.h","inline BMChar SNCharToBMChar",h,361,353,0.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SND3DShaderPS.h","モジュール外",h,2478,2425,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SND3DShaderVS.h","モジュール外",h,2835,2777,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","モジュール外",cpp,17,10,20.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::Initialize",cpp,8,4,30.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::Startup",cpp,20,12,15.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::Run",cpp,6,4,13.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::BeforeTerminate",cpp,12,7,19.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::Terminate",cpp,6,4,12.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::Update",cpp,27,12,29.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::FlipSurface",cpp,8,5,18.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::UpdateDrawRect",cpp,13,8,4.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::DeviceRestore",cpp,12,8,30.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Boolean SNGraphics::ClientToSurface",cpp,45,31,23.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Boolean SNGraphics::IsFullScreen",cpp,6,4,15.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","SNGraphicsContext* SNGraphics::GetContext",cpp,14,9,9.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::ReleaseContext",cpp,9,6,12.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::LoadStartupResource",cpp,16,10,25.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::LoadSystemResource",cpp,10,6,13.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Boolean SNGraphics::IsSystemResourceLoaded",cpp,6,4,20.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::UnloadSystemResource",cpp,7,5,18.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::LoadAppResource",cpp,7,5,16.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Boolean SNGraphics::IsAppResourceLoaded",cpp,6,4,20.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::UnloadAppResource",cpp,7,5,18.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::LoadResource",cpp,11,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Boolean SNGraphics::IsResourceLoaded",cpp,12,10,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.cpp","Void SNGraphics::UnloadResource",cpp,11,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphics.h","モジュール外",h,88,34,36.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","モジュール外",cpp,27,23,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::Initialize",cpp,20,14,5.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateDevice",cpp,21,17,7.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateSwapChain",cpp,32,25,3.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateRTV",cpp,16,12,2.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateD2DFactory",cpp,15,12,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateDeviceContext",cpp,22,14,2.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateSurface",cpp,14,8,12.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateSRV",cpp,10,6,3.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateFullscreenQuad",cpp,41,30,9.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateShaders",cpp,34,28,3.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::CreateSampler",cpp,26,20,2.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::Terminate",cpp,19,14,4.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseDevice",cpp,16,14,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseSwapChain",cpp,10,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseRTV",cpp,10,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseFactory",cpp,11,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseDeviceContext",cpp,12,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseSurface",cpp,6,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseSRV",cpp,10,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseFullscreenQuad",cpp,10,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseShaders",cpp,22,19,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ReleaseSampler",cpp,10,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::Restore",cpp,17,8,26.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ClearState",cpp,8,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::Flip",cpp,65,39,12.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::SetFullScreen",cpp,20,14,9.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::ResizeBuffer",cpp,13,9,14.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.cpp","Void SNGraphicsDevice::GetWindowSize",cpp,11,8,15.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsDevice.h","モジュール外",h,116,53,23.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","モジュール外",cpp,18,8,20.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::Initialize",cpp,27,20,3.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::Terminate",cpp,23,16,8.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::Update",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::AccessGet",cpp,7,5,23.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::AccessRelease",cpp,8,5,22.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","SNBitmap* SNGraphicsResManager::GetResource",cpp,12,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Boolean SNGraphicsResManager::IsLoaded",cpp,6,4,12.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","SNGraphicsResMngState SNGraphicsResManager::StateMachine",cpp,28,23,2.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::StateMachineResUnload",cpp,37,25,19.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::StateMachineResLoading",cpp,23,17,2.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::StateMachineResLoaded",cpp,31,24,9.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::StateMachineResUnloading",cpp,33,25,14.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.cpp","Void SNGraphicsResManager::StateMachinePhaseProc",cpp,56,43,21.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\25_Graphics\Core\SNGraphicsResManager.h","モジュール外",h,85,57,9.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNAudioVideo.cpp","モジュール外",cpp,4,1,43.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNAudioVideo.cpp","Void SNAudioVideo::Initialize",cpp,7,4,19.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNAudioVideo.cpp","Void SNAudioVideo::Startup",cpp,8,4,16.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNAudioVideo.cpp","Void SNAudioVideo::Run",cpp,6,4,13.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNAudioVideo.cpp","Void SNAudioVideo::BeforeTerminate",cpp,8,4,17.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNAudioVideo.cpp","Void SNAudioVideo::Terminate",cpp,7,4,11.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNAudioVideo.h","モジュール外",h,23,11,23.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNSoundThread.cpp","モジュール外",cpp,2,1,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\26_AudioVideo\Core\SNSoundThread.h","モジュール外",h,11,7,12.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","モジュール外",cpp,7,4,9.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","SNDIB::SNDIB",cpp,9,7,13.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","SNDIB::~SNDIB",cpp,8,5,20.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","Void SNDIB::CreateDIB",cpp,29,22,1.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","Void SNDIB::DeleteDIB",cpp,15,11,4.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","Handle SNDIB::GetBitmap",cpp,6,4,21.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","SNDIBPixel* SNDIB::GetPixel",cpp,11,7,6.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","Void SNDIB::ReleasePixel",cpp,6,4,16.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","Void SNDIB::GetSize",cpp,7,4,15.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","Void SNDIB::Decode",cpp,9,6,39.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","Void SNDIB::Encode",cpp,9,6,37.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","SNImageCodecResult SNDIB::OnOperationImageDecode",cpp,6,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.cpp","SNImageCodecResult SNDIB::OnOperationImageEncode",cpp,5,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Component\SNDIB.h","モジュール外",h,55,27,31.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNCodec.cpp","モジュール外",cpp,3,2,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNCodec.cpp","Void SNCodec::Initialize",cpp,6,4,21.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNCodec.cpp","Void SNCodec::Startup",cpp,8,5,12.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNCodec.cpp","Void SNCodec::Run",cpp,6,4,14.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNCodec.cpp","Void SNCodec::BeforeTerminate",cpp,8,5,13.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNCodec.cpp","Void SNCodec::Terminate",cpp,7,4,12.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNCodec.h","モジュール外",h,22,11,17.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","モジュール外",cpp,15,11,16.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::Initialize",cpp,11,8,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::CreateWIC",cpp,14,12,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::CreateThread",cpp,9,7,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::Terminate",cpp,8,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::ReleaseWIC",cpp,11,9,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::ReleaseThread",cpp,17,11,12.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::UserMain",cpp,28,18,32.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::Request",cpp,19,13,14.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","SNImageCodecAccessor* SNImageCodec::GetRequest",cpp,22,15,15.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::Decode",cpp,60,42,10.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.cpp","Void SNImageCodec::Encode",cpp,74,46,13.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodec.h","モジュール外",h,49,30,16.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","モジュール外",cpp,7,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","SNImageCodecAccessor::SNImageCodecAccessor",cpp,8,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","SNImageCodecAccessor::~SNImageCodecAccessor",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","SNImageCodecResult SNImageCodecAccessor::GetResult",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","Void SNImageCodecAccessor::Callback",cpp,24,18,7.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","Void SNImageCodecAccessor::RequestOperation",cpp,14,7,28.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","Void SNImageCodecAccessor::ClearOperation",cpp,9,6,19.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","Void SNImageCodecAccessor::WaitForOperationComplete",cpp,15,10,5.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","Boolean SNImageCodecAccessor::IsOperationComplete",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","SNImageCodecResult SNImageCodecAccessor::OnOperationImageDecode",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.cpp","SNImageCodecResult SNImageCodecAccessor::OnOperationImageEncode",cpp,4,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\27_Codec\Core\SNImageCodecAccessor.h","モジュール外",h,38,20,15.0
